회원사,연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
나래에너지서비스 주식회사,LNG,위례ST#1,142.2,2023-11-25,0:00,2023-11-27,0:00,경기,경기도 하남시
나래에너지서비스 주식회사,LNG,위례ST#1,142.2,2023-11-30,0:00,2023-12-04,0:00,경기,경기도 하남시
씨지앤율촌전력(주),LNG,율촌GT#1,206.0,2023-04-15,0:00,2023-04-25,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#1,206.0,2023-11-13,0:00,2023-11-16,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#2,206.0,2023-04-15,0:00,2023-04-25,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#2,206.0,2023-11-14,0:00,2023-11-17,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#3,289.0,2023-03-25,0:00,2023-04-04,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#3,289.0,2023-08-27,7:00,2023-08-27,12:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#3,289.0,2023-10-07,0:00,2023-11-07,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#4,289.0,2023-03-19,0:00,2023-04-06,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌GT#4,289.0,2023-10-07,0:00,2023-11-07,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#1,197.0,2023-02-12,11:00,2023-02-12,11:59,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#1,197.0,2023-04-15,0:00,2023-04-25,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#1,197.0,2023-06-17,9:00,2023-06-17,12:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#1,197.0,2023-11-14,0:00,2023-11-16,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#2,306.5,2023-03-25,0:00,2023-04-04,0:00,전남,전라남도 순천시
씨지앤율촌전력(주),LNG,율촌ST#2,306.5,2023-10-05,0:00,2023-11-07,0:00,전남,전라남도 순천시
한국수력원자력(주),수력,의암#1,24.0,2023-02-15,8:30,2023-02-16,14:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-03-02,9:00,2023-03-03,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-03-07,9:00,2023-03-08,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-04-10,9:00,2023-04-10,11:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-05-17,8:00,2023-05-17,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-05-18,8:00,2023-05-18,17:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-05-19,8:00,2023-05-19,17:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-06-28,15:30,2023-06-28,17:30,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-10-17,9:00,2023-10-17,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-10-18,9:00,2023-10-18,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#1,24.0,2023-10-26,9:00,2023-10-26,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-02-16,14:00,2023-02-18,0:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-03-09,9:00,2023-03-10,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-04-10,9:00,2023-04-10,11:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-05-17,8:00,2023-05-17,17:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-05-18,8:00,2023-05-18,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-05-19,8:00,2023-05-19,17:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-06-28,15:30,2023-06-28,17:30,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-10-17,9:00,2023-10-17,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-10-18,9:00,2023-10-18,18:00,강원,강원도 춘천시
한국수력원자력(주),수력,의암#2,24.0,2023-10-26,9:00,2023-10-26,18:00,강원,강원도 춘천시
한국중부발전(주),LNG,인천GT#1,160.7,2023-01-03,0:00,2023-01-08,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-03-07,0:00,2023-03-08,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-03-22,0:00,2023-06-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-07-08,0:00,2023-07-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-08-12,0:00,2023-08-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-09-15,0:00,2023-09-19,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-10-27,0:00,2023-12-14,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#1,160.7,2023-12-27,0:00,2023-12-29,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-01-03,0:00,2023-01-08,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-03-27,0:00,2023-06-27,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-08-12,0:00,2023-08-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-09-01,0:00,2023-09-03,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-09-15,0:00,2023-09-19,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-10-27,0:00,2023-12-14,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#2,160.7,2023-12-27,0:00,2023-12-29,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#3,164.0,2023-04-10,0:00,2023-05-28,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#3,164.0,2023-10-14,0:00,2023-10-15,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#3,164.0,2023-10-24,0:00,2023-11-30,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#4,164.0,2023-04-10,0:00,2023-05-28,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#4,164.0,2023-10-14,0:00,2023-10-15,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#4,164.0,2023-10-27,0:00,2023-11-30,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2022-10-04,0:00,2022-12-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-01-21,0:00,2023-01-24,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-02-16,0:00,2023-02-18,6:00,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-03-15,0:00,2023-03-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-03-30,9:00,2023-03-30,15:00,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-03-31,9:00,2023-04-01,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-04-29,0:00,2023-05-14,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-06-05,0:00,2023-06-10,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#5,150.0,2023-09-06,0:00,2023-12-31,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2022-12-24,0:00,2022-12-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-01-01,8:00,2023-01-01,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-02-16,0:00,2023-02-18,6:00,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-03-15,0:00,2023-03-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-04-29,0:00,2023-05-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-06-05,0:00,2023-06-10,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-07-23,0:00,2023-07-23,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천GT#6,150.0,2023-09-06,0:00,2023-12-31,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-01-03,0:00,2023-01-08,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-03-27,0:00,2023-06-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-08-12,0:00,2023-08-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-09-15,0:00,2023-09-19,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-10-27,0:00,2023-12-14,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#1,182.1,2023-12-27,0:00,2023-12-29,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#2,180.0,2023-04-10,0:00,2023-05-28,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#2,180.0,2023-10-14,0:00,2023-10-15,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#2,180.0,2023-10-27,0:00,2023-11-30,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2022-12-24,0:00,2022-12-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2023-02-16,0:00,2023-02-18,6:00,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2023-03-15,0:00,2023-03-25,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2023-04-29,0:00,2023-05-12,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2023-06-05,0:00,2023-06-10,23:59,인천,인천광역시 서구
한국중부발전(주),LNG,인천ST#3,150.0,2023-09-06,0:00,2023-12-31,23:59,인천,인천광역시 서구
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-02-11,0:00,2023-02-11,12:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-04-24,0:00,2023-05-25,0:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-05-27,0:00,2023-05-27,17:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-06-17,0:00,2023-06-17,20:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-07-09,9:00,2023-07-09,12:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-09-24,9:00,2023-09-24,17:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#1,47.0,2023-10-08,9:00,2023-10-08,17:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-04-15,0:00,2023-04-15,20:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-05-27,0:00,2023-05-27,17:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-06-10,9:00,2023-06-10,18:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-07-09,9:00,2023-07-09,12:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-10-16,0:00,2023-11-01,0:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-11-18,9:00,2023-11-19,18:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항GT#2,47.0,2023-11-25,9:00,2023-11-26,18:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항ST#1,33.0,2023-05-27,0:00,2023-05-27,17:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항ST#1,33.0,2023-07-09,9:00,2023-07-09,12:00,인천,인천광역시 중구(인천광역시)
인천공항에너지(주),LNG,인천공항ST#1,33.0,2023-10-16,0:00,2023-11-01,0:00,인천,인천광역시 중구(인천광역시)
한국동서발전(주),LNG,일산GT#1,100.0,2023-04-10,0:00,2023-04-14,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#1,100.0,2023-11-10,0:00,2023-11-13,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#2,100.0,2023-04-10,0:00,2023-04-14,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#2,100.0,2023-10-12,0:00,2023-11-03,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#2,100.0,2023-11-10,0:00,2023-11-13,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#3,100.0,2023-04-10,0:00,2023-04-14,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#3,100.0,2023-10-18,0:00,2023-11-25,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#4,100.0,2023-04-10,0:00,2023-04-14,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#4,100.0,2023-11-08,0:00,2023-11-13,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#5,100.0,2023-05-09,0:00,2023-07-01,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#5,100.0,2023-08-19,0:00,2023-08-19,18:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#5,100.0,2023-10-02,0:00,2023-10-19,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#6,100.0,2023-05-04,0:00,2023-07-01,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#6,100.0,2023-08-19,0:00,2023-08-19,18:00,경기,경기도 고양시
한국동서발전(주),LNG,일산GT#6,100.0,2023-10-02,0:00,2023-10-19,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산ST#1,200.0,2023-04-10,0:00,2023-04-14,23:59,경기,경기도 고양시
한국동서발전(주),LNG,일산ST#1,200.0,2023-11-10,0:00,2023-11-13,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산ST#2,100.0,2023-05-09,0:00,2023-07-01,0:00,경기,경기도 고양시
한국동서발전(주),LNG,일산ST#2,100.0,2023-08-19,0:00,2023-08-19,18:00,경기,경기도 고양시
한국동서발전(주),LNG,일산ST#2,100.0,2023-10-02,0:00,2023-10-19,0:00,경기,경기도 고양시
한국수자원공사,수력,임하#1,25.0,2023-03-13,9:00,2023-03-28,18:00,경북,경상북도 안동시
한국수자원공사,수력,임하#1,25.0,2023-05-15,9:00,2023-05-17,18:00,경북,경상북도 안동시
한국수자원공사,수력,임하#1,25.0,2023-10-17,10:00,2023-10-17,11:00,경북,경상북도 안동시
한국수자원공사,수력,임하#1,25.0,2023-11-13,8:00,2023-11-15,19:00,경북,경상북도 안동시
한국수자원공사,수력,임하#1,25.0,2023-11-17,8:00,2023-11-21,19:00,경북,경상북도 안동시
한국수자원공사,수력,임하#1,25.0,2023-12-04,9:00,2023-12-04,23:59,경북,경상북도 안동시
한국수자원공사,수력,임하#2,25.0,2023-03-20,9:00,2023-03-22,18:00,경북,경상북도 안동시
한국수자원공사,수력,임하#2,25.0,2023-05-23,10:00,2023-05-23,11:00,경북,경상북도 안동시
한국수자원공사,수력,임하#2,25.0,2023-11-13,8:00,2023-11-15,19:00,경북,경상북도 안동시
한국수자원공사,수력,임하#2,25.0,2023-11-17,8:00,2024-01-01,0:00,경북,경상북도 안동시
한국중부발전(주),바이오중유,제주기력#2,75.0,2023-02-24,0:00,2023-05-24,23:59,,
한국중부발전(주),Oil,제주기력#2,75.0,2023-02-24,0:00,2023-05-24,23:59,,
한국중부발전(주),바이오중유,제주기력#2,75.0,2023-12-28,9:00,2023-12-30,16:00,,
한국중부발전(주),Oil,제주기력#3,75.0,2023-04-08,0:00,2023-04-14,23:59,,
한국중부발전(주),바이오중유,제주기력#3,75.0,2023-04-08,0:00,2023-04-16,2:00,,
한국중부발전(주),바이오중유,제주기력#3,75.0,2023-07-29,6:00,2023-07-29,15:00,,
한국중부발전(주),Oil,제주내연#1,40.0,2023-03-08,0:00,2023-03-12,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#1,40.0,2023-03-22,0:00,2023-03-27,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#1,40.0,2023-03-29,0:00,2023-03-31,23:59,제주,제주특별자치도 제주시
한국중부발전(주),바이오중유,제주내연#1,40.0,2023-05-14,0:00,2023-05-17,5:00,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#1,40.0,2023-07-14,8:00,2023-07-17,15:00,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#1,40.0,2023-09-01,9:00,2023-09-04,16:00,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#2,40.0,2023-01-09,8:00,2023-01-10,23:59,제주,제주특별자치도 제주시
한국중부발전(주),중유,제주내연#2,40.0,2023-02-03,0:00,2023-02-09,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#2,40.0,2023-03-05,0:00,2023-03-10,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#2,40.0,2023-03-28,0:00,2023-04-05,23:59,제주,제주특별자치도 제주시
한국중부발전(주),중유,제주내연#2,40.0,2023-06-03,0:00,2023-06-21,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#2,40.0,2023-06-03,0:00,2023-06-21,23:59,제주,제주특별자치도 제주시
한국중부발전(주),중유,제주내연#2,40.0,2023-10-20,0:00,2023-12-14,23:59,제주,제주특별자치도 제주시
한국중부발전(주),Oil,제주내연#2,40.0,2023-10-20,0:00,2023-12-14,23:59,제주,제주특별자치도 제주시
한국중부발전(주),LNG,제주복합GT#1,71.9,2023-05-17,6:00,2023-05-24,16:00,,
한국중부발전(주),LNG,제주복합GT#1,71.9,2023-10-27,0:00,2023-11-01,23:59,,
한국중부발전(주),LNG,제주복합GT#1,71.9,2023-11-11,0:00,2023-11-11,7:00,,
한국중부발전(주),LNG,제주복합GT#2,71.9,2022-12-21,0:00,2022-12-26,16:00,,
한국중부발전(주),LNG,제주복합GT#2,71.9,2023-06-30,0:00,2023-07-04,15:00,,
한국중부발전(주),LNG,제주복합GT#2,71.9,2023-09-11,8:00,2023-09-18,21:00,,
한국중부발전(주),LNG,제주복합GT#2,71.9,2023-11-11,0:00,2023-11-11,7:00,,
한국중부발전(주),LNG,제주복합ST#1,42.5,2023-05-17,6:00,2023-05-24,16:00,,
